DBNO,TRANSNO,Facility NAME,DATETIMEIN,WEIGHTNETT,ITEM GROUP NAME,ITEM NAME,INNOUTUT,ITEM QTY,Volume m3,Density factor (t/m3),kg per item,tot tonnes,Disposal Facility
3,58929,Koonwarra Transfer Station,2017-09-02 10:35:16,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,58946,Koonwarra Transfer Station,2017-09-02 12:38:48,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,58991,Koonwarra Transfer Station,2017-09-03 14:56:01,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59005,Koonwarra Transfer Station,2017-09-04 12:47:23,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59051,Koonwarra Transfer Station,2017-09-06 09:58:10,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59201,Koonwarra Transfer Station,2017-09-10 14:49:48,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59314,Koonwarra Transfer Station,2017-09-14 13:01:31,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59399,Koonwarra Transfer Station,2017-09-17 11:07:17,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59456,Koonwarra Transfer Station,2017-09-18 15:25:47,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59476,Koonwarra Transfer Station,2017-09-19 11:57:45,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59518,Koonwarra Transfer Station,2017-09-20 11:22:31,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59650,Koonwarra Transfer Station,2017-09-24 10:18:49,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59660,Koonwarra Transfer Station,2017-09-24 11:21:25,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59699,Koonwarra Transfer Station,2017-09-25 11:06:27,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59741,Koonwarra Transfer Station,2017-09-26 12:26:06,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59774,Koonwarra Transfer Station,2017-09-27 11:26:21,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59805,Koonwarra Transfer Station,2017-09-28 11:21:45,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59850,Koonwarra Transfer Station,2017-09-29 12:40:17,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59864,Koonwarra Transfer Station,2017-09-29 15:29:38,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
3,59878,Koonwarra Transfer Station,2017-09-30 11:37:20,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
4,33291,Korumburra Transfer Station,2017-09-01 09:37:32,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
4,33297,Korumburra Transfer Station,2017-09-01 10:27:08,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
4,33304,Korumburra Transfer Station,2017-09-01 11:34:06,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
4,33620,Korumburra Transfer Station,2017-09-16 14:43:18,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
4,33715,Korumburra Transfer Station,2017-09-21 13:13:18,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
5,29151,Mirboo North Transfer Station,2017-09-01 16:30:51,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
5,29177,Mirboo North Transfer Station,2017-09-03 14:21:59,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
5,29279,Mirboo North Transfer Station,2017-09-15 13:48:56,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
5,29351,Mirboo North Transfer Station,2017-09-20 13:22:33,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
6,22705,Foster Transfer Station,2017-09-17 12:59:30,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,2,1.5,0.09,,0.27,
6,22706,Foster Transfer Station,2017-09-17 13:00:52,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
6,22723,Foster Transfer Station,2017-09-17 15:51:05,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
6,22766,Foster Transfer Station,2017-09-23 12:24:06,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
6,22769,Foster Transfer Station,2017-09-23 12:34:00,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
6,22852,Foster Transfer Station,2017-09-26 15:33:18,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
7,12153,Walkerville Transfer Station,2017-09-10 15:44:35,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
7,12166,Walkerville Transfer Station,2017-09-17 13:28:24,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
7,12205,Walkerville Transfer Station,2017-09-30 09:26:53,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
7,12218,Walkerville Transfer Station,2017-09-30 10:24:31,0.0,Greenwaste,25) Grn 6 x 4 Hpd,IN,1,1.5,0.09,,0.135,
2,39891,Venus Bay Transfer Station,2017-09-24 10:11:59,0.0,Greenwaste,26) Grn 6 x 4 Cgd,IN,1,3.0,0.09,,0.27,
3,59241,Koonwarra Transfer Station,2017-09-11 13:58:33,0.0,Greenwaste,26) Grn 6 x 4 Cgd,IN,1,3.0,0.09,,0.27,
3,59407,Koonwarra Transfer Station,2017-09-17 12:07:46,0.0,Greenwaste,26) Grn 6 x 4 Cgd,IN,1,3.0,0.09,,0.27,
5,29238,Mirboo North Transfer Station,2017-09-10 12:48:25,0.0,Greenwaste,26) Grn 6 x 4 Cgd,IN,1,3.0,0.09,,0.27,
2,39557,Venus Bay Transfer Station,2017-09-02 10:39:51,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
3,59244,Koonwarra Transfer Station,2017-09-11 14:43:38,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
4,33325,Korumburra Transfer Station,2017-09-02 13:20:17,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,2,1.5,0.09,,0.27,
4,33327,Korumburra Transfer Station,2017-09-02 13:29:09,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
4,33458,Korumburra Transfer Station,2017-09-09 11:38:48,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
4,33486,Korumburra Transfer Station,2017-09-09 14:56:24,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
4,33799,Korumburra Transfer Station,2017-09-23 14:54:09,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
4,33807,Korumburra Transfer Station,2017-09-23 15:50:45,0.0,Greenwaste,27) Grn > 6 x 4 Lev,IN,1,1.5,0.09,,0.135,
2,39612,Venus Bay Transfer Station,2017-09-03 14:44:37,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
2,39643,Venus Bay Transfer Station,2017-09-09 10:48:22,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
2,39737,Venus Bay Transfer Station,2017-09-16 10:15:09,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
2,39795,Venus Bay Transfer Station,2017-09-17 13:16:35,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
2,39967,Venus Bay Transfer Station,2017-09-29 11:01:06,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
3,59421,Koonwarra Transfer Station,2017-09-17 14:39:26,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
4,33765,Korumburra Transfer Station,2017-09-23 12:07:45,0.0,Greenwaste,28) Grn> 6 x 4 Hpd,IN,1,3.0,0.09,,0.27,
4,33770,Korumburra Transfer Station,2017-09-23 12:25:49,0.0,Greenwaste,29) Grn> 6 x 4 Cgd,IN,1,6.0,0.09,,0.54,
3,58900,Koonwarra Transfer Station,2017-09-01 12:09:58,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,58914,Koonwarra Transfer Station,2017-09-01 15:18:43,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59060,Koonwarra Transfer Station,2017-09-06 12:12:25,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59169,Koonwarra Transfer Station,2017-09-09 15:28:17,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59275,Koonwarra Transfer Station,2017-09-13 08:33:16,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59334,Koonwarra Transfer Station,2017-09-15 10:22:48,0.0,Greenwaste,30) Grn Tan Lev,IN,2,3.0,0.09,,0.54,
3,59472,Koonwarra Transfer Station,2017-09-19 11:21:07,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59496,Koonwarra Transfer Station,2017-09-20 07:52:21,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59528,Koonwarra Transfer Station,2017-09-20 13:52:31,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59880,Koonwarra Transfer Station,2017-09-30 11:48:49,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
6,22670,Foster Transfer Station,2017-09-14 12:50:48,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
6,22749,Foster Transfer Station,2017-09-21 12:30:06,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
6,22758,Foster Transfer Station,2017-09-21 14:09:40,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
6,22772,Foster Transfer Station,2017-09-23 13:13:05,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
6,22785,Foster Transfer Station,2017-09-23 15:22:24,0.0,Greenwaste,30) Grn Tan Lev,IN,1,3.0,0.09,,0.27,
3,59017,Koonwarra Transfer Station,2017-09-04 15:25:40,0.0,Greenwaste,31) Grn Tan Hpd,IN,1,6.0,0.09,,0.54,
3,59553,Koonwarra Transfer Station,2017-09-21 11:35:43,0.0,Greenwaste,31) Grn Tan Hpd,IN,1,6.0,0.09,,0.54,
3,59564,Koonwarra Transfer Station,2017-09-21 13:34:50,0.0,Greenwaste,31) Grn Tan Hpd,IN,1,6.0,0.09,,0.54,
3,59679,Koonwarra Transfer Station,2017-09-24 14:01:10,0.0,Greenwaste,31) Grn Tan Hpd,IN,1,6.0,0.09,,0.54,
2,39645,Venus Bay Transfer Station,2017-09-09 10:56:23,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
2,39659,Venus Bay Transfer Station,2017-09-09 13:10:48,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
2,39731,Venus Bay Transfer Station,2017-09-15 11:37:34,0.0,Mattresses,34) Single Mattresses,IN,4,,,20.0,0.08,
2,40003,Venus Bay Transfer Station,2017-09-30 10:08:03,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
3,59048,Koonwarra Transfer Station,2017-09-06 09:16:23,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
3,59264,Koonwarra Transfer Station,2017-09-12 12:47:00,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
3,59300,Koonwarra Transfer Station,2017-09-14 09:31:21,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
3,59659,Koonwarra Transfer Station,2017-09-24 11:18:39,0.0,Mattresses,34) Single Mattresses,IN,3,,,20.0,0.06,
3,59737,Koonwarra Transfer Station,2017-09-26 10:37:56,0.0,Mattresses,34) Single Mattresses,IN,2,,,20.0,0.04,
3,59761,Koonwarra Transfer Station,2017-09-27 09:17:34,0.0,Mattresses,34) Single Mattresses,IN,2,,,20.0,0.04,
3,59765,Koonwarra Transfer Station,2017-09-27 09:40:30,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
3,59844,Koonwarra Transfer Station,2017-09-29 11:18:16,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
4,33715,Korumburra Transfer Station,2017-09-21 13:13:18,0.0,Mattresses,34) Single Mattresses,IN,2,,,20.0,0.04,
4,33918,Korumburra Transfer Station,2017-09-28 14:04:19,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
5,29180,Mirboo North Transfer Station,2017-09-03 15:40:06,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
5,29282,Mirboo North Transfer Station,2017-09-15 14:56:35,0.0,Mattresses,34) Single Mattresses,IN,2,,,20.0,0.04,
6,22698,Foster Transfer Station,2017-09-17 12:07:04,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
6,22725,Foster Transfer Station,2017-09-19 12:25:02,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
6,22862,Foster Transfer Station,2017-09-28 13:20:00,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
6,22876,Foster Transfer Station,2017-09-28 15:51:14,0.0,Mattresses,34) Single Mattresses,IN,2,,,20.0,0.04,
7,12118,Walkerville Transfer Station,2017-09-03 13:08:19,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
7,12130,Walkerville Transfer Station,2017-09-04 13:43:09,0.0,Mattresses,34) Single Mattresses,IN,1,,,20.0,0.02,
2,39645,Venus Bay Transfer Station,2017-09-09 10:56:23,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
2,39895,Venus Bay Transfer Station,2017-09-24 10:32:33,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
2,40023,Venus Bay Transfer Station,2017-09-30 11:52:25,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,58985,Koonwarra Transfer Station,2017-09-03 14:24:12,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
3,58986,Koonwarra Transfer Station,2017-09-03 14:32:22,0.0,Mattresses,35) Double  Mattresses,IN,3,,,40.0,0.12,
3,59010,Koonwarra Transfer Station,2017-09-04 14:02:59,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59021,Koonwarra Transfer Station,2017-09-05 11:01:45,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
3,59044,Koonwarra Transfer Station,2017-09-06 08:37:24,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59054,Koonwarra Transfer Station,2017-09-06 10:39:54,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59124,Koonwarra Transfer Station,2017-09-08 10:34:12,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
3,59145,Koonwarra Transfer Station,2017-09-09 11:00:00,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
3,59210,Koonwarra Transfer Station,2017-09-11 09:17:26,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59257,Koonwarra Transfer Station,2017-09-12 11:15:19,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59269,Koonwarra Transfer Station,2017-09-12 14:32:11,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
3,59284,Koonwarra Transfer Station,2017-09-13 12:24:31,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59563,Koonwarra Transfer Station,2017-09-21 13:23:01,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59593,Koonwarra Transfer Station,2017-09-22 13:34:28,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59715,Koonwarra Transfer Station,2017-09-25 14:46:33,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
3,59765,Koonwarra Transfer Station,2017-09-27 09:40:30,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
4,33525,Korumburra Transfer Station,2017-09-10 15:49:10,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
4,33562,Korumburra Transfer Station,2017-09-12 11:20:48,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
5,29128,Mirboo North Transfer Station,2017-09-01 13:01:26,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
6,22671,Foster Transfer Station,2017-09-14 13:26:56,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
6,22759,Foster Transfer Station,2017-09-21 14:54:53,0.0,Mattresses,35) Double  Mattresses,IN,1,,,40.0,0.04,
6,22838,Foster Transfer Station,2017-09-26 13:51:22,0.0,Mattresses,35) Double  Mattresses,IN,2,,,40.0,0.08,
2,39878,Venus Bay Transfer Station,2017-09-23 12:50:40,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,58904,Koonwarra Transfer Station,2017-09-01 12:50:19,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,58985,Koonwarra Transfer Station,2017-09-03 14:24:12,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59161,Koonwarra Transfer Station,2017-09-09 13:26:44,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59166,Koonwarra Transfer Station,2017-09-09 14:27:52,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
3,59501,Koonwarra Transfer Station,2017-09-20 08:59:35,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59556,Koonwarra Transfer Station,2017-09-21 11:59:38,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59581,Koonwarra Transfer Station,2017-09-22 09:43:41,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
3,59588,Koonwarra Transfer Station,2017-09-22 11:48:51,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59600,Koonwarra Transfer Station,2017-09-22 15:09:32,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59616,Koonwarra Transfer Station,2017-09-23 10:48:45,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59801,Koonwarra Transfer Station,2017-09-28 10:57:50,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,59829,Koonwarra Transfer Station,2017-09-28 15:36:07,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
4,33528,Korumburra Transfer Station,2017-09-11 12:49:21,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
4,33759,Korumburra Transfer Station,2017-09-23 11:35:45,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
4,33867,Korumburra Transfer Station,2017-09-25 13:04:15,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
6,22564,Foster Transfer Station,2017-09-02 12:49:23,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,8,0.18,0.4,,0.576,
6,22644,Foster Transfer Station,2017-09-10 14:03:13,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
6,22681,Foster Transfer Station,2017-09-16 12:07:02,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
6,22716,Foster Transfer Station,2017-09-17 13:48:53,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,3,0.18,0.4,,0.21600000000000003,
6,22725,Foster Transfer Station,2017-09-19 12:25:02,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
6,22741,Foster Transfer Station,2017-09-19 15:06:28,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
6,22756,Foster Transfer Station,2017-09-21 14:03:17,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
6,22777,Foster Transfer Station,2017-09-23 14:14:46,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,2,0.18,0.4,,0.144,
6,22808,Foster Transfer Station,2017-09-24 14:26:12,0.0,Electronics Waste,"36) Lapt,DVDs,VCR",IN,1,0.18,0.4,,0.072,
3,58957,Koonwarra Transfer Station,2017-09-02 14:15:51,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,58999,Koonwarra Transfer Station,2017-09-04 11:07:40,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59354,Koonwarra Transfer Station,2017-09-16 10:58:27,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59383,Koonwarra Transfer Station,2017-09-17 09:49:20,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59489,Koonwarra Transfer Station,2017-09-19 14:55:54,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59492,Koonwarra Transfer Station,2017-09-19 15:19:51,0.0,Electronics Waste,37) TV Small,IN,3,0.18,0.2,,0.10800000000000001,
3,59581,Koonwarra Transfer Station,2017-09-22 09:43:41,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59646,Koonwarra Transfer Station,2017-09-24 10:07:25,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59659,Koonwarra Transfer Station,2017-09-24 11:18:39,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59688,Koonwarra Transfer Station,2017-09-24 15:53:05,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59698,Koonwarra Transfer Station,2017-09-25 10:50:38,0.0,Electronics Waste,37) TV Small,IN,2,0.18,0.2,,0.072,
3,59801,Koonwarra Transfer Station,2017-09-28 10:57:50,0.0,Electronics Waste,37) TV Small,IN,3,0.18,0.2,,0.10800000000000001,
3,59829,Koonwarra Transfer Station,2017-09-28 15:36:07,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59865,Koonwarra Transfer Station,2017-09-29 15:37:52,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
4,33562,Korumburra Transfer Station,2017-09-12 11:20:48,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
4,33759,Korumburra Transfer Station,2017-09-23 11:35:45,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
5,29442,Mirboo North Transfer Station,2017-09-24 13:33:34,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
5,29446,Mirboo North Transfer Station,2017-09-24 13:49:53,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
6,22725,Foster Transfer Station,2017-09-19 12:25:02,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
6,22756,Foster Transfer Station,2017-09-21 14:03:17,0.0,Electronics Waste,37) TV Small,IN,2,0.18,0.2,,0.072,
7,12215,Walkerville Transfer Station,2017-09-30 10:12:00,0.0,Electronics Waste,37) TV Small,IN,1,0.18,0.2,,0.036,
3,59021,Koonwarra Transfer Station,2017-09-05 11:01:45,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
3,59749,Koonwarra Transfer Station,2017-09-26 14:23:20,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
4,33562,Korumburra Transfer Station,2017-09-12 11:20:48,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
6,22609,Foster Transfer Station,2017-09-09 12:07:47,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
6,22624,Foster Transfer Station,2017-09-09 14:31:01,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
7,12215,Walkerville Transfer Station,2017-09-30 10:12:00,0.0,Electronics Waste,38) TV Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
2,39574,Venus Bay Transfer Station,2017-09-02 12:22:57,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
2,39831,Walkerville Transfer Station,2017-09-20 11:46:37,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
3,59131,Koonwarra Transfer Station,2017-09-08 11:29:15,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
3,59704,Koonwarra Transfer Station,2017-09-25 11:42:43,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
5,29204,Mirboo North Transfer Station,2017-09-08 13:49:51,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
6,22777,Foster Transfer Station,2017-09-23 14:14:46,0.0,Electronics Waste,39) LCD Small,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
2,39852,Venus Bay Transfer Station,2017-09-23 09:46:18,0.0,Electronics Waste,40) LCD Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
6,22843,Foster Transfer Station,2017-09-26 14:51:51,0.0,Electronics Waste,40) LCD Large,IN,1,0.18,0.1714285714285714,,0.03085714285714285,
2,39548,Venus Bay Transfer Station,2017-09-01 11:33:07,0.0,Steel,41) 1m STEEL,IN,1,1.0,0.22,,0.22,
2,39611,Venus Bay Transfer Station,2017-09-03 14:07:29,0.0,Steel,41) 1m STEEL,IN,1,1.0,0.22,,0.22,
2,39693,Venus Bay Transfer Station,2017-09-10 13:14:12,0.0,Steel,41) 1m STEEL,IN,1,1.0,0.22,,0.22,
2,39712,Venus Bay Transfer Station,2017-09-11 11:47:04,0.0,Steel,41) 1m STEEL,IN,1,1.0,0.22,,0.22,
